,Fixed_Acidity,Volatile_Acidity,Citric Acid,Sugar,Chlorides,Fixed_Sulfur_dioxide,Total_Sulfur_dioxide,Density,pH,Sulphates,Alcohol,Color,Quality,,,,,,,,
1020,6.2,0.56,0.09,1.7,0.053,24,32,0.99402,3.54,0.6,11.3,Red,5,,,,,,,,
1021,6.2,0.46,0.29,2.1,0.074,32,98,0.99578,3.33,0.62,9.8,Red,5,,,,,,,,
1022,6.2,0.6,0.08,2,0.09,32,44,0.9949,3.45,0.58,10.5,Red,5,,,,,,,,
1023,6.2,0.32,0.16,7,0.045,30,136,0.9949,3.18,0.47,9.6,White,6,,,,,,,,
1024,6.2,0.66,0.48,1.2,0.029,29,75,0.9892,3.33,0.39,12.8,White,8,,,,,,,,
1025,6.2,0.66,0.48,1.2,0.029,29,75,0.9892,3.33,0.39,12.8,White,8,,,,,,,,
1026,6.2,0.12,0.34,1.5,0.045,43,117,0.9939,3.42,0.51,9,White,6,,,,,,,,
1027,6.2,0.45,0.26,4.4,0.063,63,206,0.994,3.27,0.52,9.8,White,4,,,,,,,,
1028,6.2,0.46,0.25,4.4,0.066,62,207,0.9939,3.25,0.52,9.8,White,5,,,,,,,,
1029,6.2,0.16,0.33,1.1,0.057,21,82,0.991,3.32,0.46,10.9,White,7,,,,,,,,
1030,6.2,0.35,0.03,1.2,0.064,29,120,0.9934,3.22,0.54,9.1,White,5,,,,,,,,
1031,6.2,0.27,0.43,7.8,0.056,48,244,0.9956,3.1,0.51,9,White,6,,,,,,,,
1032,6.2,0.25,0.25,1.4,0.03,35,105,0.9912,3.3,0.44,11.1,White,7,,,,,,,,
1033,6.2,0.25,0.25,1.4,0.03,35,105,0.9912,3.3,0.44,11.1,White,7,,,,,,,,
1034,6.2,0.25,0.21,15.55,0.039,28,159,0.9982,3.48,0.64,9.6,White,6,,,,,,,,
1035,6.2,0.24,0.35,1.2,0.038,22,167,0.9912,3.1,0.48,10.6,White,6,,,,,,,,
1036,6.2,0.28,0.22,7.3,0.041,26,157,0.9957,3.44,0.64,9.8,White,7,,,,,,,,
1037,6.2,0.33,0.27,4.9,0.036,30,134,0.9927,3.2,0.42,10.4,White,7,,,,,,,,
1038,6.2,0.31,0.26,4.8,0.037,36,148,0.9928,3.21,0.41,10.4,White,6,,,,,,,,
1039,6.2,0.35,0.04,1.2,0.06,23,108,0.9934,3.26,0.54,9.2,White,5,,,,,,,,
1040,6.2,0.37,0.3,6.6,0.346,79,200,0.9954,3.29,0.58,9.6,White,5,,,,,,,,
1041,6.2,0.18,0.38,1.5,0.028,36,117,0.993,3.47,0.54,9.7,White,6,,,,,,,,
1042,6.2,0.24,0.29,13.3,0.039,49,130,0.9952,3.33,0.46,11,White,8,,,,,,,,
1043,6.2,0.17,0.28,4.7,0.037,39,133,0.9931,3.41,0.46,10.8,White,7,,,,,,,,
1044,6.2,0.36,0.26,13.2,0.051,54,201,0.9976,3.25,0.46,9,White,5,,,,,,,,
1045,6.2,0.31,0.21,6.3,0.041,50,218,0.9941,3.15,0.6,10,White,5,,,,,,,,
1046,6.2,0.47,0.21,1,0.044,13,98,0.99345,3.14,0.46,9.2,White,5,,,,,,,,
1047,6.2,0.21,0.27,1.7,0.038,41,150,0.9933,3.49,0.71,10.5,White,7,,,,,,,,
1048,6.2,0.21,0.27,1.7,0.038,41,150,0.9933,3.49,0.71,10.5,White,7,,,,,,,,
1049,6.2,0.25,0.48,10,0.044,78,240,0.99655,3.25,0.47,9.5,White,6,,,,,,,,
1050,6.2,0.29,0.26,13.1,0.046,55,204,0.99745,3.16,0.41,9.6,White,6,,,,,,,,
1051,6.2,0.3,0.26,13.4,0.046,57,206,0.99775,3.17,0.43,9.5,White,6,,,,,,,,
1052,6.2,0.3,0.17,2.8,0.04,24,125,0.9939,3.01,0.46,9,White,5,,,,,,,,
1053,6.2,0.3,0.17,2.8,0.04,24,125,0.9939,3.01,0.46,9,White,5,,,,,,,,
1054,6.2,0.28,0.33,1.7,0.029,24,111,0.99,3.24,0.5,12.1,White,6,,,,,,,,
1055,6.2,0.16,0.54,1.4,0.126,37,110,0.9932,3.23,0.37,8.9,White,6,,,,,,,,
1056,6.2,0.33,0.19,5.6,0.042,22,143,0.99425,3.15,0.63,9.9,White,5,,,,,,,,
1057,6.2,0.28,0.43,13,0.039,64,233,0.99745,3.08,0.38,8.9,White,5,,,,,,,,
1058,6.2,0.35,0.29,7.3,0.044,56,244,0.9956,3.36,0.55,10,White,6,,,,,,,,
1059,6.2,0.34,0.28,7.5,0.034,40,197,0.99485,3.14,0.6,9.7,White,5,,,,,,,,
1060,6.2,0.25,0.47,11.6,0.048,62,210,0.9968,3.19,0.5,9.5,White,5,,,,,,,,
1061,6.2,0.15,0.46,1.6,0.039,38,123,0.993,3.38,0.51,9.7,White,6,,,,,,,,
1062,6.2,0.34,0.29,7.6,0.047,45,232,0.9955,3.35,0.62,10,White,6,,,,,,,,
1063,6.2,0.55,0.45,12,0.049,27,186,0.9974,3.17,0.5,9.3,White,6,,,,,,,,
1064,6.2,0.37,0.22,8.3,0.025,36,216,0.9964,3.33,0.6,9.6,White,6,,,,,,,,
1065,6.2,0.21,0.38,6.8,0.036,64,245,0.9951,3.06,0.36,9.3,White,6,,,,,,,,
1066,6.2,0.22,0.27,1.5,0.064,20,132,0.9938,3.22,0.46,9.2,White,6,,,,,,,,
1067,6.2,0.17,0.3,1.1,0.037,14,79,0.993,3.5,0.54,10.3,White,6,,,,,,,,
1068,6.2,0.2,0.26,1.7,0.093,40,161,0.9924,3.44,0.66,11,White,5,,,,,,,,
1069,6.2,0.12,0.26,5.7,0.044,56,158,0.9951,3.52,0.37,10.5,White,6,,,,,,,,
1070,6.2,0.3,0.32,1.7,0.032,30,130,0.9911,3.28,0.41,11.2,White,7,,,,,,,,
1071,6.2,0.33,0.29,1.3,0.042,26,138,0.9956,3.77,0.64,9.5,White,5,,,,,,,,
1072,6.2,0.16,0.47,1.4,0.029,23,81,0.99,3.26,0.42,12.2,White,6,,,,,,,,
1073,6.2,0.18,0.49,4.5,0.047,17,90,0.9919,3.27,0.37,11.6,White,6,,,,,,,,
1074,6.2,0.15,0.49,0.9,0.033,17,51,0.9932,3.3,0.7,9.4,White,6,,,,,,,,
1075,6.2,0.43,0.49,6.4,0.045,12,115,0.9963,3.27,0.57,9,White,4,,,,,,,,
1076,6.2,0.27,0.49,1.4,0.05,20,74,0.9931,3.32,0.44,9.8,White,6,,,,,,,,
1077,6.2,0.2,0.49,1.6,0.065,17,143,0.9937,3.22,0.52,9.2,White,6,,,,,,,,
1078,6.2,0.22,0.49,6,0.029,31,128,0.9928,3.41,0.36,11.3,White,8,,,,,,,,
1079,6.2,0.27,0.32,8.8,0.047,65,224,0.9961,3.17,0.47,8.9,White,5,,,,,,,,
1080,6.2,0.3,0.2,6.6,0.045,42,170,0.9944,3.36,0.45,10.4,White,6,,,,,,,,
1081,6.2,0.34,0.3,11.1,0.047,28,237,0.9981,3.18,0.49,8.7,White,5,,,,,,,,
1082,6.2,0.26,0.19,3.4,0.049,47,172,0.9924,3.14,0.43,10.4,White,6,,,,,,,,
1083,6.2,0.25,0.28,8.5,0.035,28,108,0.99486,3.4,0.42,10.4,White,6,,,,,,,,
1084,6.2,0.45,0.73,7.2,0.099,47,202,0.99582,3.21,0.43,9.2,White,5,,,,,,,,
1085,6.2,0.38,0.18,7.4,0.095,28,195,0.99773,3.53,0.71,9.2,White,4,,,,,,,,
1086,6.2,0.44,0.18,7.7,0.096,28,210,0.99771,3.56,0.72,9.2,White,5,,,,,,,,
1087,6.2,0.44,0.18,7.7,0.096,28,210,0.99771,3.56,0.72,9.2,White,5,,,,,,,,
1088,6.2,0.26,0.37,7.1,0.047,54,201,0.99523,3.19,0.48,9.5,White,6,,,,,,,,
1089,6.2,0.28,0.45,7.5,0.045,46,203,0.99573,3.26,0.46,9.2,White,6,,,,,,,,
1090,6.2,0.3,0.49,11.2,0.058,68,215,0.99656,3.19,0.6,9.4,White,6,,,,,,,,
1091,6.2,0.27,0.18,1.5,0.028,20,111,0.99228,3.41,0.5,10,White,5,,,,,,,,
1092,6.2,0.33,0.14,4.8,0.052,27,128,0.99475,3.21,0.48,9.4,White,5,,,,,,,,
1093,6.2,0.33,0.14,4.8,0.052,27,128,0.99475,3.21,0.48,9.4,White,5,,,,,,,,
1094,6.2,0.26,0.32,15.3,0.031,64,185,0.99835,3.31,0.61,9.4,White,5,,,,,,,,
1095,6.2,0.21,0.34,6.6,0.03,36,91,0.9914,3.32,0.45,12.5,White,7,,,,,,,,
1096,6.2,0.25,0.31,3.2,0.03,32,150,0.99014,3.18,0.31,12,White,6,,,,,,,,
1097,6.2,0.28,0.27,10.3,0.03,26,108,0.99388,3.2,0.36,10.7,White,6,,,,,,,,
1098,6.2,0.28,0.27,10.3,0.03,26,108,0.99388,3.2,0.36,10.7,White,6,,,,,,,,
1099,6.2,0.29,0.32,3.6,0.026,39,138,0.9892,3.31,0.37,13.1,White,7,,,,,,,,
1100,6.2,0.235,0.34,1.9,0.036,4,117,0.99032,3.4,0.44,12.2,White,5,,,,,,,,
1101,6.2,0.15,0.27,1.4,0.041,51,117,0.9909,3.28,0.38,11.2,White,6,,,,,,,,
1102,6.2,0.23,0.23,1.2,0.018,18,128,0.99178,3.05,0.28,10.6,White,5,,,,,,,,
1103,6.2,0.16,0.34,1.7,0.038,85,153,0.9909,3.33,0.86,12,White,7,,,,,,,,
1104,6.2,0.21,0.26,13.1,0.05,59,150,0.99772,3.31,0.46,9,White,5,,,,,,,,
1105,6.2,0.36,0.14,8.9,0.036,38,155,0.99622,3.27,0.5,9.4,White,5,,,,,,,,
1106,6.2,0.2,0.31,1,0.031,22,73,0.99035,3.24,0.52,11.3,White,6,,,,,,,,
1107,6.2,0.18,0.3,1,0.031,23,73,0.99032,3.23,0.52,11.3,White,6,,,,,,,,
1108,6.2,0.36,0.14,8.9,0.036,38,155,0.99622,3.27,0.5,9.4,White,5,,,,,,,,
1109,6.2,0.16,0.32,1.1,0.036,74,184,0.99096,3.22,0.41,11,White,6,,,,,,,,
1110,6.2,0.16,0.32,1.1,0.036,74,184,0.99096,3.22,0.41,11,White,6,,,,,,,,
1111,6.2,0.33,0.41,16.8,0.037,58,173,0.99882,3.25,0.57,9.4,White,6,,,,,,,,
1112,6.2,0.255,0.24,1.7,0.039,138.5,272,0.99452,3.53,0.53,9.6,White,4,,,,,,,,
1113,6.2,0.25,0.38,7.9,0.045,54,208,0.99572,3.17,0.46,9.1,White,5,,,,,,,,
1114,6.2,0.25,0.54,7,0.046,58,176,0.99454,3.19,0.7,10.4,White,5,,,,,,,,
1115,6.2,0.25,0.54,7,0.046,58,176,0.99454,3.19,0.7,10.4,White,5,,,,,,,,
1116,6.2,0.25,0.54,7,0.046,58,176,0.99454,3.19,0.7,10.4,White,5,,,,,,,,
1117,6.2,0.25,0.38,7.9,0.045,54,208,0.99572,3.17,0.46,9.1,White,5,,,,,,,,
1118,6.2,0.25,0.54,7,0.046,58,176,0.99454,3.19,0.7,10.4,White,5,,,,,,,,
1119,6.2,0.36,0.38,3.2,0.031,20,89,0.98956,3.06,0.33,12,White,7,,,,,,,,
1120,6.2,0.25,0.42,8,0.049,53,206,0.99586,3.16,0.47,9.1,White,6,,,,,,,,
1121,6.2,0.25,0.39,1.3,0.051,42,135,0.9906,3.23,0.4,11.1,White,6,,,,,,,,
1122,6.2,0.19,0.29,4.3,0.045,33,126,0.99658,3.18,0.42,9.3,White,6,,,,,,,,
1123,6.2,0.23,0.36,17.2,0.039,37,130,0.99946,3.23,0.43,8.8,White,6,,,,,,,,
1124,6.2,0.23,0.36,17.2,0.039,37,130,0.99946,3.23,0.43,8.8,White,6,,,,,,,,
1125,6.2,0.23,0.36,17.2,0.039,37,130,0.99946,3.23,0.43,8.8,White,6,,,,,,,,
1126,6.2,0.23,0.36,17.2,0.039,37,130,0.99946,3.23,0.43,8.8,White,6,,,,,,,,
1127,6.2,0.23,0.36,17.2,0.039,37,130,0.99946,3.23,0.43,8.8,White,6,,,,,,,,
1128,6.2,0.19,0.38,5.1,0.019,22,82,0.98961,3.05,0.36,12.5,White,6,,,,,,,,
1129,6.2,0.1,0.41,1,0.04,17,76,0.98988,3.14,0.56,11.4,White,7,,,,,,,,
1130,6.2,0.35,0.31,2.6,0.036,37,92,0.98938,3.27,0.53,12.8,White,7,,,,,,,,
1131,6.2,0.2,0.26,1.1,0.047,42,119,0.99158,3.48,0.6,11,White,7,,,,,,,,
1132,6.2,0.2,0.29,11.8,0.035,21,93,0.99364,3.18,0.34,11.9,White,6,,,,,,,,
1133,6.2,0.3,0.31,1.2,0.048,19,125,0.98999,3.32,0.54,12.6,White,6,,,,,,,,
1134,6.2,0.3,0.21,1.1,0.032,31,111,0.9889,2.97,0.42,12.2,White,6,,,,,,,,
1135,6.2,0.3,0.21,1.1,0.032,31,111,0.9889,2.97,0.42,12.2,White,6,,,,,,,,
1136,6.2,0.23,0.35,0.7,0.051,24,111,0.9916,3.37,0.43,11,White,3,,,,,,,,
1137,6.2,0.28,0.28,4.3,0.026,22,105,0.989,2.98,0.64,13.1,White,8,,,,,,,,
1138,6.2,0.255,0.27,1.3,0.037,30,86,0.98834,3.05,0.59,12.9,White,7,,,,,,,,
1139,6.2,0.3,0.31,1.6,0.035,40,106,0.98914,3.26,0.39,12.9,White,7,,,,,,,,
1140,6.2,0.36,0.45,10.4,0.06,22,184,0.99711,3.31,0.56,9.8,White,6,,,,,,,,
1141,6.2,0.37,0.24,6.1,0.032,19,86,0.98934,3.04,0.26,13.4,White,8,,,,,,,,
1142,6.2,0.36,0.45,10.4,0.06,22,184,0.99711,3.31,0.56,9.8,White,6,,,,,,,,
1143,6.2,0.37,0.24,6.1,0.032,19,86,0.98934,3.04,0.26,13.4,White,8,,,,,,,,
1144,6.2,0.27,0.47,1.2,0.146,28,105,0.99224,3.23,0.51,10.1,White,5,,,,,,,,
1145,6.2,0.47,0.19,8.3,0.029,24,142,0.992,3.22,0.45,12.3,White,6,,,,,,,,
1146,6.2,0.21,0.18,11.6,0.044,61,155,0.99655,3.14,0.52,9.4,White,6,,,,,,,,
1147,6.2,0.2,0.33,5.4,0.028,21,75,0.99012,3.36,0.41,13.5,White,7,,,,,,,,
1148,6.2,0.22,0.2,20.8,0.035,58,184,1.00022,3.11,0.53,9,White,6,,,,,,,,
1149,6.2,0.24,0.25,12.5,0.055,47,134,0.99758,3.3,0.51,9,White,5,,,,,,,,
1150,6.2,0.31,0.23,3.3,0.052,34,113,0.99429,3.16,0.48,8.4,White,5,,,,,,,,
1151,6.2,0.31,0.23,3.3,0.052,34,113,0.99429,3.16,0.48,8.4,White,5,,,,,,,,
1152,6.2,0.22,0.3,12.4,0.054,108,152,0.99728,3.1,0.47,9.5,White,6,,,,,,,,
1153,6.2,0.22,0.3,12.4,0.054,108,152,0.99728,3.1,0.47,9.5,White,6,,,,,,,,
1154,6.2,0.27,0.26,12.1,0.046,43,127,0.9951,3.16,0.37,10.8,White,6,,,,,,,,
1155,6.2,0.39,0.24,4.8,0.037,45,138,0.99174,3.23,0.43,11.2,White,7,,,,,,,,
1156,6.2,0.39,0.24,4.8,0.037,45,138,0.99174,3.23,0.43,11.2,White,7,,,,,,,,
1157,6.2,0.39,0.24,4.8,0.037,45,138,0.99174,3.23,0.43,11.2,White,7,,,,,,,,
1158,6.2,0.28,0.51,7.9,0.056,49,206,0.9956,3.18,0.52,9.4,White,5,,,,,,,,
1159,6.2,0.3,0.28,1.6,0.036,28,106,0.988245,3.14,0.41,13.3,White,6,,,,,,,,
1160,6.2,0.27,0.32,6.3,0.048,47,159,0.99282,3.21,0.6,11,White,6,,,,,,,,
1161,6.2,0.27,0.32,6.3,0.048,47,159,0.99282,3.21,0.6,11,White,6,,,,,,,,
1162,6.2,0.32,0.12,4.8,0.054,6,97,0.99424,3.16,0.5,9.3,White,5,,,,,,,,
1163,6.2,0.32,0.12,4.8,0.054,6,97,0.99424,3.16,0.5,9.3,White,5,,,,,,,,
1164,6.2,0.32,0.45,2.9,0.029,37,94,0.98998,3.25,0.6,12.4,White,6,,,,,,,,
1165,6.2,0.24,0.22,7.9,0.053,45,149,0.99545,3.23,0.52,9.3,White,5,,,,,,,,
1166,6.2,0.24,0.22,7.9,0.053,45,149,0.99545,3.23,0.52,9.3,White,5,,,,,,,,
1167,6.2,0.24,0.28,12.2,0.049,54,133,0.9952,3.19,0.37,10.7,White,6,,,,,,,,
1168,6.2,0.3,0.32,1.2,0.052,32,185,0.99266,3.28,0.44,10.1,White,5,,,,,,,,
1169,6.2,0.35,0.2,18.1,0.069,33,158,0.99908,3.15,0.5,8.8,White,6,,,,,,,,
1170,6.2,0.35,0.2,18.1,0.069,33,158,0.99908,3.15,0.5,8.8,White,6,,,,,,,,
1171,6.2,0.34,0.25,12.1,0.059,33,171,0.99769,3.14,0.56,8.7,White,6,,,,,,,,
1172,6.2,0.2,0.25,15,0.055,8,120,0.99767,3.19,0.53,9.6,White,6,,,,,,,,
1173,6.2,0.2,0.25,15,0.055,8,120,0.99767,3.19,0.53,9.6,White,6,,,,,,,,
1174,6.2,0.32,0.5,6.5,0.048,61,186,0.9948,3.19,0.45,9.6,White,5,,,,,,,,
1175,6.2,0.3,0.3,2.5,0.041,29,82,0.99065,3.31,0.61,11.8,White,7,,,,,,,,
1176,6.2,0.3,0.32,1.3,0.054,27,183,0.99266,3.3,0.43,10.1,White,5,,,,,,,,
1177,6.2,0.345,0.27,10.1,0.056,38,187,0.99486,3.31,0.56,10.6,White,5,,,,,,,,
1178,6.2,0.29,0.23,12.4,0.048,33,201,0.99612,3.11,0.56,9.9,White,6,,,,,,,,
1179,6.2,0.36,0.22,5.25,0.038,44,145,0.99184,3.22,0.4,11.2,White,6,,,,,,,,
1180,6.2,0.36,0.22,5.25,0.038,44,145,0.99184,3.22,0.4,11.2,White,6,,,,,,,,
1181,6.2,0.24,0.27,16.8,0.04,48,129,0.99691,3.23,0.38,10.5,White,6,,,,,,,,
1182,6.2,0.26,0.29,2,0.036,16,87,0.99081,3.33,0.61,11.8,White,6,,,,,,,,
1183,6.2,0.29,0.29,5.6,0.046,35,178,0.99313,3.25,0.51,10.53333333,White,5,,,,,,,,
1184,6.2,0.24,0.27,2.9,0.039,30,123,0.98959,3.12,0.37,12.8,White,6,,,,,,,,
1185,6.2,0.25,0.44,15.8,0.057,39,167,0.99804,3.14,0.51,9.2,White,5,,,,,,,,
1186,6.2,0.25,0.44,15.8,0.057,39,167,0.99804,3.14,0.51,9.2,White,5,,,,,,,,
1187,6.2,0.22,0.28,2.2,0.04,24,125,0.9917,3.19,0.48,10.5,White,6,,,,,,,,
1188,6.2,0.22,0.28,2.2,0.04,24,125,0.9917,3.19,0.48,10.5,White,6,,,,,,,,
1189,6.2,0.22,0.28,2.2,0.04,24,125,0.9917,3.19,0.48,10.5,White,6,,,,,,,,
1190,6.2,0.21,0.52,6.5,0.047,28,123,0.99418,3.22,0.49,9.9,White,6,,,,,,,,
1191,6.2,0.32,0.24,4.1,0.051,34,149,0.99306,3.36,0.52,11,White,5,,,,,,,,
1192,6.2,0.21,0.24,1.2,0.051,31,95,0.99036,3.24,0.57,11.3,White,6,,,,,,,,
1193,6.2,0.2,0.28,1.1,0.039,24,78,0.9899,3.36,0.47,12.1,White,6,,,,,,,,
1194,6.2,0.3,0.33,3.5,0.037,37,155,0.98987,3.18,0.37,12.4,White,6,,,,,,,,
1195,6.2,0.32,0.32,2.2,0.036,15,70,0.9899,3.16,0.48,12.7,White,6,,,,,,,,
1196,6.2,0.2,0.32,2.8,0.05,17,126,0.9936,3.18,0.55,9.4,White,6,,,,,,,,
1197,6.2,0.2,0.26,9.7,0.03,39,102,0.9908,3.08,0.56,12.9,White,7,,,,,,,,
1198,6.2,0.36,0.27,3.2,0.032,13,73,0.98942,2.9,0.69,12.6,White,7,,,,,,,,
1199,6.2,0.28,0.41,5,0.043,50,188,0.99318,3.23,0.64,10.8,White,6,,,,,,,,
1200,6.2,0.35,0.25,18.4,0.051,28,182,0.99946,3.13,0.62,9.3,White,6,,,,,,,,
1201,6.2,0.15,0.27,11,0.035,46,116,0.99602,3.12,0.38,9.1,White,6,,,,,,,,
1202,6.2,0.3,0.42,2.2,0.036,28,128,0.9901,3.13,0.38,11.6,White,6,,,,,,,,
1203,6.2,0.26,0.2,8,0.047,35,111,0.99445,3.11,0.42,10.4,White,6,,,,,,,,
1204,6.2,0.76,0.01,3.2,0.041,18,120,0.99026,3.2,0.94,13.7,White,7,,,,,,,,
1205,6.2,0.28,0.57,1,0.043,50,92,0.99004,3.17,0.36,11.5,White,6,,,,,,,,
1206,6.2,0.23,0.38,1.6,0.044,12,113,0.99176,3.3,0.73,11.4,White,5,,,,,,,,
1207,6.2,0.35,0.29,3.9,0.041,22,79,0.99005,3.1,0.59,12.06666667,White,6,,,,,,,,
1208,6.2,0.36,0.32,4,0.036,44,92,0.98936,3.2,0.5,13.3,White,7,,,,,,,,
1209,6.2,0.355,0.35,2,0.046,31,95,0.98822,3.06,0.46,13.6,White,6,,,,,,,,
1210,6.2,0.38,0.42,2.5,0.038,34,117,0.99132,3.36,0.59,11.6,White,7,,,,,,,,
1211,6.2,0.53,0.02,0.9,0.035,6,81,0.99234,3.24,0.35,9.5,White,4,,,,,,,,
1212,6.2,0.21,0.28,5.7,0.028,45,121,0.99168,3.21,1.08,12.15,White,7,,,,,,,,
1213,6.2,0.41,0.22,1.9,0.023,5,56,0.98928,3.04,0.79,13,White,7,,,,,,,,
1214,6.2,0.21,0.29,1.6,0.039,24,92,0.99114,3.27,0.5,11.2,White,6,,,,,,,,
1215,6.3,0.39,0.16,1.4,0.08,11,23,0.9955,3.34,0.56,9.3,Red,5,,,,,,,,
1216,6.3,0.3,0.48,1.8,0.069,18,61,0.9959,3.44,0.78,10.3,Red,6,,,,,,,,
1217,6.3,0.39,0.08,1.7,0.066,3,20,0.9954,3.34,0.58,9.4,Red,5,,,,,,,,
1218,6.3,0.36,0.19,3.2,0.075,15,39,0.9956,3.56,0.52,12.7,Red,6,,,,,,,,
1219,6.3,0.98,0.01,2,0.057,15,33,0.99488,3.6,0.46,11.2,Red,6,,,,,,,,
1220,6.3,0.57,0.28,2.1,0.048,13,49,0.99374,3.41,0.6,12.8,Red,5,,,,,,,,
1221,6.3,0.47,0,1.4,0.055,27,33,0.9922,3.45,0.48,12.3,Red,6,,,,,,,,
1222,6.3,0.76,0,2.9,0.072,26,52,0.99379,3.51,0.6,11.5,Red,6,,,,,,,,
1223,6.3,1.02,0,2,0.083,17,24,0.99437,3.59,0.55,11.2,Red,4,,,,,,,,
1224,6.3,0.6,0.1,1.6,0.048,12,26,0.99306,3.55,0.51,12.1,Red,5,,,,,,,,
1225,6.3,0.68,0.01,3.7,0.103,32,54,0.99586,3.51,0.66,11.3,Red,6,,,,,,,,
1226,6.3,0.55,0.15,1.8,0.077,26,35,0.99314,3.32,0.82,11.6,Red,6,,,,,,,,
1227,6.3,0.51,0.13,2.3,0.076,29,40,0.99574,3.42,0.75,11,Red,6,,,,,,,,
1228,6.3,0.51,0.13,2.3,0.076,29,40,0.99574,3.42,0.75,11,Red,6,,,,,,,,
1229,6.3,0.3,0.34,1.6,0.049,14,132,0.994,3.3,0.49,9.5,White,6,,,,,,,,
1230,6.3,0.3,0.34,1.6,0.049,14,132,0.994,3.3,0.49,9.5,White,6,,,,,,,,
1231,6.3,0.48,0.04,1.1,0.046,30,99,0.9928,3.24,0.36,9.6,White,6,,,,,,,,
1232,6.3,0.31,0.34,2.2,0.045,20,77,0.9927,3.3,0.43,10.2,White,5,,,,,,,,
1233,6.3,0.255,0.37,1.1,0.04,37,114,0.9905,3,0.39,10.9,White,6,,,,,,,,
1234,6.3,0.34,0.33,4.6,0.034,19,80,0.9917,3.38,0.58,12,White,7,,,,,,,,
1235,6.3,0.36,0.3,4.8,0.049,14,85,0.9932,3.28,0.39,10.6,White,5,,,,,,,,
1236,6.3,0.22,0.43,4.55,0.038,31,130,0.9918,3.35,0.33,11.5,White,7,,,,,,,,
1237,6.3,0.495,0.22,1.8,0.046,31,140,0.9929,3.39,0.54,10.4,White,6,,,,,,,,
1238,6.3,0.35,0.3,5.7,0.035,8,97,0.9927,3.27,0.41,11,White,7,,,,,,,,
1239,6.3,0.35,0.3,5.7,0.035,8,97,0.9927,3.27,0.41,11,White,7,,,,,,,,
1240,6.3,0.33,0.27,1.2,0.046,34,175,0.9934,3.37,0.54,9.4,White,6,,,,,,,,
1241,6.3,0.23,0.3,1.8,0.033,16,91,0.9906,3.28,0.4,11.8,White,6,,,,,,,,
1242,6.3,0.23,0.3,1.8,0.033,16,91,0.9906,3.28,0.4,11.8,White,6,,,,,,,,
1243,6.3,0.23,0.33,1.5,0.036,15,105,0.991,3.32,0.42,11.2,White,6,,,,,,,,
1244,6.3,0.12,0.36,2.1,0.044,47,146,0.9914,3.27,0.74,11.4,White,7,,,,,,,,
1245,6.3,0.39,0.35,5.9,0.04,82.5,260,0.9941,3.12,0.66,10.1,White,5,,,,,,,,
1246,6.3,0.2,0.4,1.5,0.037,35,107,0.9917,3.46,0.5,11.4,White,6,,,,,,,,
1247,6.3,0.2,0.4,1.5,0.037,35,107,0.9917,3.46,0.5,11.4,White,6,,,,,,,,
1248,6.3,0.14,0.39,1.2,0.044,26,116,0.992,3.26,0.53,10.3,White,6,,,,,,,,
1249,6.3,0.23,0.31,1.5,0.022,11,82,0.9892,3.3,0.4,12.9,White,7,,,,,,,,
1250,6.3,0.21,0.58,10,0.081,34,126,0.9962,2.95,0.46,8.9,White,5,,,,,,,,
1251,6.3,0.22,0.33,1.7,0.041,67,164,0.9928,3.32,0.56,10.4,White,6,,,,,,,,
1252,6.3,0.19,0.28,1.8,0.022,28,158,0.9907,3.2,0.64,11.4,White,6,,,,,,,,
1253,6.3,0.26,0.24,7.2,0.039,38,172,0.9958,3.49,0.64,9.7,White,6,,,,,,,,
1254,6.3,0.27,0.38,0.9,0.051,7,140,0.9926,3.45,0.5,10.5,White,7,,,,,,,,
1255,6.3,0.26,0.49,1.5,0.052,34,134,0.9924,2.99,0.61,9.8,White,6,,,,,,,,
1256,6.3,0.26,0.49,1.5,0.052,34,134,0.9924,2.99,0.61,9.8,White,6,,,,,,,,
1257,6.3,0.21,0.33,13.9,0.046,68,179,0.9971,3.36,0.5,10.4,White,6,,,,,,,,
1258,6.3,0.26,0.25,7.8,0.058,44,166,0.9961,3.24,0.41,9,White,5,,,,,,,,
1259,6.3,0.34,0.28,14.7,0.047,49,198,0.9977,3.23,0.46,9.5,White,5,,,,,,,,
1260,6.3,0.3,0.28,5,0.042,36,168,0.99505,3.22,0.69,9.5,White,6,,,,,,,,
1261,6.3,0.26,0.21,4,0.03,24,125,0.9915,3.06,0.34,10.7,White,6,,,,,,,,
1262,6.3,0.33,0.2,5.8,0.04,24,144,0.99425,3.15,0.63,9.9,White,5,,,,,,,,
1263,6.3,0.34,0.19,5.8,0.041,22,145,0.9943,3.15,0.63,9.9,White,5,,,,,,,,
1264,6.3,0.27,0.23,2.9,0.047,13,100,0.9936,3.28,0.43,9.8,White,5,,,,,,,,
1265,6.3,0.27,0.46,11.75,0.037,61,212,0.9971,3.25,0.53,9.5,White,6,,,,,,,,
1266,6.3,0.6,0.44,11,0.05,50,245,0.9972,3.19,0.57,9.3,White,4,,,,,,,,
1267,6.3,0.34,0.29,6.2,0.046,29,227,0.9952,3.29,0.53,10.1,White,6,,,,,,,,
1268,6.3,0.27,0.25,5.8,0.038,52,155,0.995,3.28,0.38,9.4,White,6,,,,,,,,
1269,6.3,0.27,0.25,5.8,0.038,52,155,0.995,3.28,0.38,9.4,White,6,,,,,,,,
